id:ID	:LABEL	label	description
EC:2.8.2.29	EnzymeClass	2.8.2.29	[heparan sulfate]-glucosamine 3-sulfotransferase 2
EC:2.8.2.32	EnzymeClass	2.8.2.32	scymnol sulfotransferase
EC:2.8.3.2	EnzymeClass	2.8.3.2	oxalate CoA-transferase
EC:2.8.5.1	EnzymeClass	2.8.5.1	S-sulfo-L-cysteine synthase (3-phospho-L-serine-dependent)
EC:3.1.1.14	EnzymeClass	3.1.1.14	chlorophyllase
EC:3.1.1.46	EnzymeClass	3.1.1.46	deoxylimonate A-ring-lactonase
EC:3.1.1.87	EnzymeClass	3.1.1.87	fumonisin B1 esterase
EC:3.1.2.12	EnzymeClass	3.1.2.12	S-formylglutathione hydrolase
EC:3.1.2.19	EnzymeClass	3.1.2.19	ADP-dependent medium-chain-acyl-CoA hydrolase
EC:3.1.2.23	EnzymeClass	3.1.2.23	4-hydroxybenzoyl-CoA thioesterase
EC:3.1.3.21	EnzymeClass	3.1.3.21	glycerol-1-phosphatase
EC:3.1.3.43	EnzymeClass	3.1.3.43	[pyruvate dehydrogenase (acetyl-transferring)]-phosphatase
EC:3.1.3.82	EnzymeClass	3.1.3.82	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase
EC:3.1.3.103	EnzymeClass	3.1.3.103	3-deoxy-D-glycero-D-galacto-nonulopyranosonate 9-phosphatase
EC:3.1.4.45	EnzymeClass	3.1.4.45	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
EC:3.1.4.48	EnzymeClass	3.1.4.48	dolichylphosphate-glucose phosphodiesterase
EC:3.1.4.51	EnzymeClass	3.1.4.51	glucose-1-phospho-D-mannosylglycoprotein phosphodiesterase
EC:3.1.6.6	EnzymeClass	3.1.6.6	choline-sulfatase
EC:3.1.6.17	EnzymeClass	3.1.6.17	D-lactate-2-sulfatase
EC:3.1.7.3	EnzymeClass	3.1.7.3	monoterpenyl-diphosphatase
EC:3.1.7.4	EnzymeClass	3.1.7.4	sclareol cyclase
EC:3.1.8.1	EnzymeClass	3.1.8.1	aryldialkylphosphatase
EC:3.1.15.-	EnzymeClass	3.1.15.-	Exonucleases that are active with either ribo- or deoxyribonucleic acids and produce 5'-phosphomonoesters
EC:3.2.1.8	EnzymeClass	3.2.1.8	endo-1,4-beta-xylanase
EC:3.2.1.23	EnzymeClass	3.2.1.23	beta-galactosidase
EC:3.2.1.96	EnzymeClass	3.2.1.96	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
EC:3.2.1.107	EnzymeClass	3.2.1.107	protein-glucosylgalactosylhydroxylysine glucosidase
EC:3.2.1.121	EnzymeClass	3.2.1.121	polymannuronate hydrolase
EC:3.2.1.147	EnzymeClass	3.2.1.147	thioglucosidase
EC:3.2.1.153	EnzymeClass	3.2.1.153	fructan beta-(2,1)-fructosidase
EC:3.2.1.187	EnzymeClass	3.2.1.187	(Ara-f)3-Hyp beta-L-arabinobiosidase
EC:3.2.2.-	EnzymeClass	3.2.2.-	Hydrolysing <em>N-</em>glycosyl compounds
EC:3.2.2.4	EnzymeClass	3.2.2.4	AMP nucleosidase
EC:3.3.1.1	EnzymeClass	3.3.1.1	adenosylhomocysteinase
EC:3.3.2.8	EnzymeClass	3.3.2.8	limonene-1,2-epoxide hydrolase
EC:3.4.11.14	EnzymeClass	3.4.11.14	cytosol alanyl aminopeptidase
EC:3.4.11.20	EnzymeClass	3.4.11.20	aminopeptidase Ey
EC:3.4.17.20	EnzymeClass	3.4.17.20	carboxypeptidase U
EC:3.4.21.76	EnzymeClass	3.4.21.76	myeloblastin
EC:3.4.21.90	EnzymeClass	3.4.21.90	togavirin
EC:3.4.22.8	EnzymeClass	3.4.22.8	clostripain
EC:3.4.22.26	EnzymeClass	3.4.22.26	cancer procoagulant
EC:3.4.22.33	EnzymeClass	3.4.22.33	fruit bromelain
EC:3.4.22.60	EnzymeClass	3.4.22.60	caspase-7
EC:3.4.23.21	EnzymeClass	3.4.23.21	rhizopuspepsin
EC:3.4.24.6	EnzymeClass	3.4.24.6	leucolysin
EC:3.4.24.7	EnzymeClass	3.4.24.7	interstitial collagenase
EC:3.4.24.55	EnzymeClass	3.4.24.55	pitrilysin
EC:3.4.24.75	EnzymeClass	3.4.24.75	lysostaphin
EC:3.5.1.2	EnzymeClass	3.5.1.2	glutaminase
EC:3.5.1.32	EnzymeClass	3.5.1.32	hippurate hydrolase
EC:3.5.1.107	EnzymeClass	3.5.1.107	maleamate amidohydrolase
EC:3.5.2.-	EnzymeClass	3.5.2.-	In cyclic amides
EC:3.5.2.6	EnzymeClass	3.5.2.6	beta-lactamase
EC:3.5.2.19	EnzymeClass	3.5.2.19	streptothricin hydrolase
EC:3.5.3.6	EnzymeClass	3.5.3.6	arginine deiminase
EC:3.5.4.21	EnzymeClass	3.5.4.21	creatinine deaminase
EC:3.5.4.36	EnzymeClass	3.5.4.36	mRNA(cytosine6666) deaminase
EC:3.5.5.5	EnzymeClass	3.5.5.5	arylacetonitrilase
EC:3.6.1.7	EnzymeClass	3.6.1.7	acylphosphatase
EC:3.6.1.66	EnzymeClass	3.6.1.66	XTP/dITP diphosphatase
EC:3.6.3.34	EnzymeClass	3.6.3.34	iron-chelate-transporting ATPase
EC:3.9.1.-	EnzymeClass	3.9.1.-	Acting on phosphorus-nitrogen bonds (only sub-subclass identified to date)
EC:4.1.1.8	EnzymeClass	4.1.1.8	oxalyl-CoA decarboxylase
EC:4.1.1.61	EnzymeClass	4.1.1.61	4-hydroxybenzoate decarboxylase
EC:4.1.2.4	EnzymeClass	4.1.2.4	deoxyribose-phosphate aldolase
EC:4.1.2.51	EnzymeClass	4.1.2.51	2-dehydro-3-deoxy-D-gluconate aldolase
EC:4.1.99.2	EnzymeClass	4.1.99.2	tyrosine phenol-lyase
EC:4.1.99.3	EnzymeClass	4.1.99.3	deoxyribodipyrimidine photo-lyase
EC:4.2.1.1	EnzymeClass	4.2.1.1	carbonic anhydrase
EC:4.2.1.33	EnzymeClass	4.2.1.33	3-isopropylmalate dehydratase
EC:4.2.1.41	EnzymeClass	4.2.1.41	5-dehydro-4-deoxyglucarate dehydratase
EC:4.2.1.50	EnzymeClass	4.2.1.50	pyrazolylalanine synthase
EC:4.2.1.53	EnzymeClass	4.2.1.53	oleate hydratase
EC:4.2.1.65	EnzymeClass	4.2.1.65	3-cyanoalanine hydratase
EC:4.2.1.68	EnzymeClass	4.2.1.68	L-fuconate dehydratase
EC:4.2.1.90	EnzymeClass	4.2.1.90	L-rhamnonate dehydratase
EC:4.2.1.107	EnzymeClass	4.2.1.107	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase
EC:4.2.3.11	EnzymeClass	4.2.3.11	sabinene-hydrate synthase
EC:4.2.3.29	EnzymeClass	4.2.3.29	ent-sandaracopimaradiene synthase
EC:4.2.3.53	EnzymeClass	4.2.3.53	(+)-endo-beta-bergamotene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing]
EC:4.2.3.159	EnzymeClass	4.2.3.159	tsukubadiene synthase
EC:4.2.3.179	EnzymeClass	4.2.3.179	guaia-4,6-diene synthase
EC:4.3.1.5	EnzymeClass	4.3.1.5	phenylalanine ammonia-lyase
EC:4.6.1.2	EnzymeClass	4.6.1.2	guanylate cyclase
EC:4.99.1.3	EnzymeClass	4.99.1.3	sirohydrochlorin cobaltochelatase
EC:4.99.1.7	EnzymeClass	4.99.1.7	phenylacetaldoxime dehydratase
EC:5.1.1.22	EnzymeClass	5.1.1.22	4-hydroxyproline betaine 2-epimerase
EC:5.1.3.8	EnzymeClass	5.1.3.8	N-acylglucosamine 2-epimerase
EC:5.1.3.34	EnzymeClass	5.1.3.34	monoglucosyldiacylglycerol epimerase
EC:5.1.3.37	EnzymeClass	5.1.3.37	mannuronan 5-epimerase
EC:5.2.1.14	EnzymeClass	5.2.1.14	beta-carotene isomerase
EC:5.3.1.6	EnzymeClass	5.3.1.6	ribose-5-phosphate isomerase
EC:5.3.1.23	EnzymeClass	5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase
EC:5.3.4.1	EnzymeClass	5.3.4.1	protein disulfide-isomerase
EC:5.4.2.6	EnzymeClass	5.4.2.6	beta-phosphoglucomutase
EC:5.4.4.2	EnzymeClass	5.4.4.2	isochorismate synthase
EC:5.4.99.54	EnzymeClass	5.4.99.54	beta-seco-amyrin synthase
EC:5.4.99.61	EnzymeClass	5.4.99.61	precorrin-8X methylmutase
EC:5.5.1.26	EnzymeClass	5.5.1.26	nogalonic acid methyl ester cyclase
EC:6.1.1.9	EnzymeClass	6.1.1.9	valine---tRNA ligase
EC:6.2.1.3	EnzymeClass	6.2.1.3	long-chain-fatty-acid---CoA ligase
EC:6.2.1.52	EnzymeClass	6.2.1.52	L-firefly luciferin---CoA ligase
EC:6.3.4.-	EnzymeClass	6.3.4.-	Other carbon-nitrogen ligases
EC:6.3.5.3	EnzymeClass	6.3.5.3	phosphoribosylformylglycinamidine synthase
EC:6.5.1.2	EnzymeClass	6.5.1.2	DNA ligase (NAD+)
EC:7.1.2.2	EnzymeClass	7.1.2.2	H+-transporting two-sector ATPase
EC:7.1.3.1	EnzymeClass	7.1.3.1	H+-exporting diphosphatase
EC:7.2.2.2	EnzymeClass	7.2.2.2	ABC-type Cd2+ transporter
EC:1.1.3.-	EnzymeClass	1.1.3.-	With oxygen as acceptor
EC:1.1.3.37	EnzymeClass	1.1.3.37	D-arabinono-1,4-lactone oxidase
EC:1.1.3.47	EnzymeClass	1.1.3.47	5-(hydroxymethyl)furfural oxidase
EC:1.1.99.2	EnzymeClass	1.1.99.2	L-2-hydroxyglutarate dehydrogenase
EC:1.1.99.3	EnzymeClass	1.1.99.3	gluconate 2-dehydrogenase (acceptor)
EC:1.1.99.27	EnzymeClass	1.1.99.27	(R)-pantolactone dehydrogenase (flavin)
EC:1.1.1.8	EnzymeClass	1.1.1.8	glycerol-3-phosphate dehydrogenase (NAD+)
EC:1.1.1.16	EnzymeClass	1.1.1.16	galactitol 2-dehydrogenase
EC:1.1.1.43	EnzymeClass	1.1.1.43	phosphogluconate 2-dehydrogenase
EC:1.1.1.50	EnzymeClass	1.1.1.50	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)
EC:1.1.1.88	EnzymeClass	1.1.1.88	hydroxymethylglutaryl-CoA reductase
EC:1.1.1.90	EnzymeClass	1.1.1.90	aryl-alcohol dehydrogenase
EC:1.1.1.97	EnzymeClass	1.1.1.97	3-hydroxybenzyl-alcohol dehydrogenase
EC:1.1.1.116	EnzymeClass	1.1.1.116	D-arabinose 1-dehydrogenase (NAD+)
EC:1.1.1.119	EnzymeClass	1.1.1.119	glucose 1-dehydrogenase (NADP+)
EC:1.1.1.142	EnzymeClass	1.1.1.142	D-pinitol dehydrogenase
EC:1.1.1.149	EnzymeClass	1.1.1.149	20alpha-hydroxysteroid dehydrogenase
EC:1.1.1.169	EnzymeClass	1.1.1.169	2-dehydropantoate 2-reductase
EC:1.1.1.217	EnzymeClass	1.1.1.217	benzyl-2-methyl-hydroxybutyrate dehydrogenase
EC:1.1.1.233	EnzymeClass	1.1.1.233	N-acylmannosamine 1-dehydrogenase
EC:1.1.1.292	EnzymeClass	1.1.1.292	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming)
EC:1.1.1.314	EnzymeClass	1.1.1.314	germacrene A alcohol dehydrogenase
EC:1.1.1.315	EnzymeClass	1.1.1.315	11-cis-retinol dehydrogenase
EC:1.1.1.337	EnzymeClass	1.1.1.337	L-2-hydroxycarboxylate dehydrogenase (NAD+)
EC:1.2.1.15	EnzymeClass	1.2.1.15	malonate-semialdehyde dehydrogenase
EC:1.2.1.21	EnzymeClass	1.2.1.21	glycolaldehyde dehydrogenase
EC:1.2.1.31	EnzymeClass	1.2.1.31	L-aminoadipate-semialdehyde dehydrogenase
EC:1.2.1.54	EnzymeClass	1.2.1.54	gamma-guanidinobutyraldehyde dehydrogenase
EC:1.2.1.62	EnzymeClass	1.2.1.62	4-formylbenzenesulfonate dehydrogenase
EC:1.2.1.74	EnzymeClass	1.2.1.74	abieta-7,13-dien-18-al dehydrogenase
EC:1.2.1.75	EnzymeClass	1.2.1.75	malonyl-CoA reductase (malonate semialdehyde-forming)
EC:1.2.7.1	EnzymeClass	1.2.7.1	pyruvate synthase
EC:1.2.7.8	EnzymeClass	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
EC:1.3.1.25	EnzymeClass	1.3.1.25	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase
EC:1.3.1.26	EnzymeClass	1.3.1.26	dihydrodipicolinate reductase
EC:1.3.1.27	EnzymeClass	1.3.1.27	2-hexadecenal reductase
EC:1.3.1.32	EnzymeClass	1.3.1.32	maleylacetate reductase
EC:1.3.1.59	EnzymeClass	1.3.1.59	1,2-dihydroxy-3-methyl-1,2-dihydrobenzoate dehydrogenase
EC:1.3.1.65	EnzymeClass	1.3.1.65	5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline dehydrogenase
EC:1.3.1.69	EnzymeClass	1.3.1.69	zeatin reductase
EC:1.3.1.78	EnzymeClass	1.3.1.78	arogenate dehydrogenase (NADP+)
EC:1.3.1.90	EnzymeClass	1.3.1.90	tRNA-dihydrouridine20a/20b synthase [NAD(P)+]
EC:1.3.1.116	EnzymeClass	1.3.1.116	7beta-hydroxy-3-oxochol-24-oyl-CoA 4-desaturase
EC:1.3.3.8	EnzymeClass	1.3.3.8	tetrahydroberberine oxidase
EC:1.3.7.15	EnzymeClass	1.3.7.15	chlorophyllide a reductase
EC:1.3.99.26	EnzymeClass	1.3.99.26	all-trans-zeta-carotene desaturase
EC:1.3.99.27	EnzymeClass	1.3.99.27	1-hydroxycarotenoid 3,4-desaturase
EC:1.3.98.-	EnzymeClass	1.3.98.-	With other, known, physiological acceptors
EC:1.4.1.9	EnzymeClass	1.4.1.9	leucine dehydrogenase
EC:1.4.1.13	EnzymeClass	1.4.1.13	glutamate synthase (NADPH)
EC:1.4.3.1	EnzymeClass	1.4.3.1	D-aspartate oxidase
EC:1.4.3.13	EnzymeClass	1.4.3.13	protein-lysine 6-oxidase
EC:1.5.1.15	EnzymeClass	1.5.1.15	methylenetetrahydrofolate dehydrogenase (NAD+)
EC:1.5.98.-	EnzymeClass	1.5.98.-	With other, known, physiological acceptors
EC:1.6.1.4	EnzymeClass	1.6.1.4	NAD(P)+ transhydrogenase (ferredoxin)
EC:1.6.2.-	EnzymeClass	1.6.2.-	With a heme protein as acceptor
EC:1.6.2.2	EnzymeClass	1.6.2.2	cytochrome-b5 reductase
EC:1.6.2.6	EnzymeClass	1.6.2.6	leghemoglobin reductase
EC:1.6.3.5	EnzymeClass	1.6.3.5	renalase
EC:1.6.5.2	EnzymeClass	1.6.5.2	NAD(P)H dehydrogenase (quinone)
EC:1.6.5.5	EnzymeClass	1.6.5.5	NADPH:quinone reductase
EC:1.6.5.6	EnzymeClass	1.6.5.6	p-benzoquinone reductase (NADPH)
EC:1.7.1.10	EnzymeClass	1.7.1.10	hydroxylamine reductase (NADH)
EC:1.7.7.-	EnzymeClass	1.7.7.-	With an iron-sulfur protein as acceptor
EC:1.7.6.-	EnzymeClass	1.7.6.-	With a nitrogenous group as acceptor
EC:1.8.98.-	EnzymeClass	1.8.98.-	With other, known, physiological acceptors
EC:1.8.98.2	EnzymeClass	1.8.98.2	sulfiredoxin
EC:1.8.98.5	EnzymeClass	1.8.98.5	H2:CoB-CoM heterodisulfide,ferredoxin reductase
EC:1.10.1.1	EnzymeClass	1.10.1.1	trans-acenaphthene-1,2-diol dehydrogenase
EC:1.10.3.11	EnzymeClass	1.10.3.11	ubiquinol oxidase (non-electrogenic)
EC:1.12.98.2	EnzymeClass	1.12.98.2	5,10-methenyltetrahydromethanopterin hydrogenase
EC:1.14.11.11	EnzymeClass	1.14.11.11	hyoscyamine (6S)-dioxygenase
EC:1.14.12.17	EnzymeClass	1.14.12.17	nitric oxide dioxygenase
EC:1.14.13.2	EnzymeClass	1.14.13.2	4-hydroxybenzoate 3-monooxygenase
EC:1.14.13.8	EnzymeClass	1.14.13.8	flavin-containing monooxygenase
EC:1.14.13.20	EnzymeClass	1.14.13.20	2,4-dichlorophenol 6-monooxygenase
EC:1.14.13.62	EnzymeClass	1.14.13.62	4-hydroxyquinoline 3-monooxygenase
EC:1.14.13.86	EnzymeClass	1.14.13.86	2-hydroxyisoflavanone synthase
EC:1.14.13.96	EnzymeClass	1.14.13.96	5beta-cholestane-3alpha,7alpha-diol 12alpha-hydroxylase
EC:1.14.13.98	EnzymeClass	1.14.13.98	cholesterol 24-hydroxylase
EC:1.14.13.107	EnzymeClass	1.14.13.107	limonene 1,2-monooxygenase
EC:1.14.13.121	EnzymeClass	1.14.13.121	premnaspirodiene oxygenase
EC:1.14.13.132	EnzymeClass	1.14.13.132	squalene monooxygenase
EC:1.14.13.142	EnzymeClass	1.14.13.142	3-ketosteroid 9alpha-monooxygenase
EC:1.14.13.146	EnzymeClass	1.14.13.146	taxoid 14beta-hydroxylase
EC:1.14.13.167	EnzymeClass	1.14.13.167	4-nitrophenol 4-monooxygenase
EC:1.14.13.213	EnzymeClass	1.14.13.213	bursehernin 5'-monooxygenase
EC:1.14.13.235	EnzymeClass	1.14.13.235	indole-3-acetate monooxygenase
EC:1.14.14.43	EnzymeClass	1.14.14.43	(methylsulfanyl)alkanaldoxime N-monooxygenase
EC:1.14.14.68	EnzymeClass	1.14.14.68	syn-pimaradiene 3-monooxygenase
EC:1.14.14.72	EnzymeClass	1.14.14.72	drimenol monooxygenase
EC:1.14.14.114	EnzymeClass	1.14.14.114	amorpha-4,11-diene 12-monooxygenase
EC:1.14.14.122	EnzymeClass	1.14.14.122	oryzalexin E synthase
EC:1.14.14.131	EnzymeClass	1.14.14.131	bursehernin 5'-monooxygenase
EC:1.14.19.52	EnzymeClass	1.14.19.52	camalexin synthase
EC:1.14.19.62	EnzymeClass	1.14.19.62	secologanin synthase
EC:1.14.21.1	EnzymeClass	1.14.21.1	(S)-stylopine synthase
EC:1.14.21.3	EnzymeClass	1.14.21.3	berbamunine synthase
EC:1.14.21.12	EnzymeClass	1.14.21.12	(S)-nandinine synthase
EC:1.14.99.45	EnzymeClass	1.14.99.45	carotene epsilon-monooxygenase
EC:1.16.1.5	EnzymeClass	1.16.1.5	aquacobalamin reductase (NADPH)
EC:1.16.1.7	EnzymeClass	1.16.1.7	ferric-chelate reductase (NADH)
EC:1.17.1.11	EnzymeClass	1.17.1.11	formate dehydrogenase (NAD+, ferredoxin)
EC:1.17.99.7	EnzymeClass	1.17.99.7	formate dehydrogenase (acceptor)
EC:1.18.6.1	EnzymeClass	1.18.6.1	nitrogenase
EC:1.18.99.-	EnzymeClass	1.18.99.-	With H<small><sup>+</sup></small> as acceptor (deleted sub-subclass)
EC:1.19.6.1	EnzymeClass	1.19.6.1	nitrogenase (flavodoxin)
EC:1.21.98.4	EnzymeClass	1.21.98.4	PqqA peptide cyclase
EC:1.23.1.1	EnzymeClass	1.23.1.1	(+)-pinoresinol reductase
EC:2.6.1.30	EnzymeClass	2.6.1.30	pyridoxamine---pyruvate transaminase
EC:2.6.1.40	EnzymeClass	2.6.1.40	(R)-3-amino-2-methylpropionate---pyruvate transaminase
EC:2.6.1.91	EnzymeClass	2.6.1.91	UDP-4-amino-4,6-dideoxy-N-acetyl-alpha-D-glucosamine transaminase
EC:2.6.1.108	EnzymeClass	2.6.1.108	(5-formylfuran-3-yl)methyl phosphate transaminase
EC:2.1.1.4	EnzymeClass	2.1.1.4	acetylserotonin O-methyltransferase
EC:2.1.1.52	EnzymeClass	2.1.1.52	rRNA (guanine-N2-)-methyltransferase
EC:2.1.1.115	EnzymeClass	2.1.1.115	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline N-methyltransferase
EC:2.1.1.127	EnzymeClass	2.1.1.127	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase
EC:2.1.1.222	EnzymeClass	2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase
EC:2.1.1.254	EnzymeClass	2.1.1.254	erythromycin 3''-O-methyltransferase
EC:2.1.1.258	EnzymeClass	2.1.1.258	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein Co-methyltransferase
EC:2.1.1.268	EnzymeClass	2.1.1.268	tRNAThr (cytosine32-N3)-methyltransferase
EC:2.1.1.290	EnzymeClass	2.1.1.290	tRNAPhe [7-(3-amino-3-carboxypropyl)wyosine37-O]-methyltransferase
EC:2.1.1.299	EnzymeClass	2.1.1.299	protein N-terminal monomethyltransferase
EC:2.1.1.304	EnzymeClass	2.1.1.304	L-tyrosine C3-methyltransferase
EC:2.1.1.317	EnzymeClass	2.1.1.317	sphingolipid C9-methyltransferase
EC:2.1.1.339	EnzymeClass	2.1.1.339	xanthohumol 4'-O-methyltransferase
EC:2.1.1.347	EnzymeClass	2.1.1.347	(+)-O-methylkolavelool synthase
EC:2.1.3.-	EnzymeClass	2.1.3.-	Carboxy- and carbamoyltransferases
EC:2.2.1.10	EnzymeClass	2.2.1.10	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
EC:2.3.1.9	EnzymeClass	2.3.1.9	acetyl-CoA C-acetyltransferase
EC:2.3.1.21	EnzymeClass	2.3.1.21	carnitine O-palmitoyltransferase
EC:2.3.1.48	EnzymeClass	2.3.1.48	histone acetyltransferase
EC:2.3.1.65	EnzymeClass	2.3.1.65	bile acid-CoA:amino acid N-acyltransferase
EC:2.3.1.77	EnzymeClass	2.3.1.77	triacylglycerol---sterol O-acyltransferase
EC:2.3.1.97	EnzymeClass	2.3.1.97	glycylpeptide N-tetradecanoyltransferase
EC:2.3.1.103	EnzymeClass	2.3.1.103	sinapoylglucose---sinapoylglucose O-sinapoyltransferase
EC:2.3.1.144	EnzymeClass	2.3.1.144	anthranilate N-benzoyltransferase
EC:2.3.1.161	EnzymeClass	2.3.1.161	lovastatin nonaketide synthase
EC:2.3.1.266	EnzymeClass	2.3.1.266	[ribosomal protein S18]-alanine N-acetyltransferase
EC:2.3.2.27	EnzymeClass	2.3.2.27	RING-type E3 ubiquitin transferase
EC:2.4.1.26	EnzymeClass	2.4.1.26	DNA alpha-glucosyltransferase
EC:2.4.1.136	EnzymeClass	2.4.1.136	gallate 1-beta-glucosyltransferase
EC:2.4.1.141	EnzymeClass	2.4.1.141	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase
EC:2.4.1.199	EnzymeClass	2.4.1.199	beta-mannosylphosphodecaprenol---mannooligosaccharide 6-mannosyltransferase
EC:2.4.1.218	EnzymeClass	2.4.1.218	hydroquinone glucosyltransferase
EC:2.4.1.227	EnzymeClass	2.4.1.227	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
EC:2.4.1.266	EnzymeClass	2.4.1.266	glucosyl-3-phosphoglycerate synthase
EC:2.4.1.283	EnzymeClass	2.4.1.283	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
EC:2.4.1.299	EnzymeClass	2.4.1.299	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose)
EC:2.4.1.322	EnzymeClass	2.4.1.322	devancosaminyl-vancomycin vancosaminetransferase
EC:2.4.1.332	EnzymeClass	2.4.1.332	1,2-alpha-glucosylglycerol phosphorylase
EC:2.4.1.339	EnzymeClass	2.4.1.339	beta-1,2-mannobiose phosphorylase
EC:2.4.1.358	EnzymeClass	2.4.1.358	acylphloroglucinol glucosyltransferase
EC:2.4.2.9	EnzymeClass	2.4.2.9	uracil phosphoribosyltransferase
EC:2.4.2.26	EnzymeClass	2.4.2.26	protein xylosyltransferase
EC:2.4.99.4	EnzymeClass	2.4.99.4	beta-galactoside alpha-2,3-sialyltransferase
EC:2.4.99.5	EnzymeClass	2.4.99.5	galactosyldiacylglycerol alpha-2,3-sialyltransferase
EC:2.4.99.18	EnzymeClass	2.4.99.18	dolichyl-diphosphooligosaccharide---protein glycotransferase
EC:2.5.-.-	EnzymeClass	2.5.-.-	Transferring alkyl or aryl groups, other than methyl groups
EC:2.5.1.62	EnzymeClass	2.5.1.62	chlorophyll synthase
EC:2.5.1.72	EnzymeClass	2.5.1.72	quinolinate synthase
EC:2.7.1.4	EnzymeClass	2.7.1.4	fructokinase
EC:2.7.1.15	EnzymeClass	2.7.1.15	ribokinase
EC:2.7.1.20	EnzymeClass	2.7.1.20	adenosine kinase
EC:2.7.1.39	EnzymeClass	2.7.1.39	homoserine kinase
EC:2.7.1.41	EnzymeClass	2.7.1.41	glucose-1-phosphate phosphodismutase
EC:2.7.1.130	EnzymeClass	2.7.1.130	tetraacyldisaccharide 4'-kinase
EC:2.7.1.150	EnzymeClass	2.7.1.150	1-phosphatidylinositol-3-phosphate 5-kinase
EC:2.7.1.161	EnzymeClass	2.7.1.161	CTP-dependent riboflavin kinase
EC:2.7.1.170	EnzymeClass	2.7.1.170	anhydro-N-acetylmuramic acid kinase
EC:2.7.1.172	EnzymeClass	2.7.1.172	protein-ribulosamine 3-kinase
EC:2.7.1.215	EnzymeClass	2.7.1.215	erythritol kinase (D-erythritol 1-phosphate-forming)
EC:2.7.4.13	EnzymeClass	2.7.4.13	(deoxy)nucleoside-phosphate kinase
EC:2.7.6.3	EnzymeClass	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
EC:2.7.7.24	EnzymeClass	2.7.7.24	glucose-1-phosphate thymidylyltransferase
EC:2.7.7.34	EnzymeClass	2.7.7.34	glucose-1-phosphate guanylyltransferase
EC:2.7.7.40	EnzymeClass	2.7.7.40	D-ribitol-5-phosphate cytidylyltransferase
EC:2.7.7.73	EnzymeClass	2.7.7.73	sulfur carrier protein ThiS adenylyltransferase
EC:2.7.8.9	EnzymeClass	2.7.8.9	phosphomannan mannosephosphotransferase
EC:2.7.8.34	EnzymeClass	2.7.8.34	CDP-L-myo-inositol myo-inositolphosphotransferase
EC:2.7.11.-	EnzymeClass	2.7.11.-	Protein-serine/threonine kinases
EC:2.7.11.21	EnzymeClass	2.7.11.21	polo kinase
EC:2.8.1.-	EnzymeClass	2.8.1.-	Sulfurtransferases
EC:2.8.1.2	EnzymeClass	2.8.1.2	3-mercaptopyruvate sulfurtransferase
EC:2.8.2.8	EnzymeClass	2.8.2.8	[heparan sulfate]-glucosamine N-sulfotransferase
EC:2.8.2.17	EnzymeClass	2.8.2.17	chondroitin 6-sulfotransferase
EC:2.8.3.12	EnzymeClass	2.8.3.12	glutaconate CoA-transferase
EC:3.1.1.23	EnzymeClass	3.1.1.23	acylglycerol lipase
EC:3.1.1.70	EnzymeClass	3.1.1.70	cetraxate benzylesterase
EC:3.1.2.32	EnzymeClass	3.1.2.32	2-aminobenzoylacetyl-CoA thioesterase
EC:3.1.3.59	EnzymeClass	3.1.3.59	alkylacetylglycerophosphatase
EC:3.1.4.54	EnzymeClass	3.1.4.54	N-acetylphosphatidylethanolamine-hydrolysing phospholipase D
EC:3.1.6.13	EnzymeClass	3.1.6.13	iduronate-2-sulfatase
EC:3.1.13.5	EnzymeClass	3.1.13.5	ribonuclease D
EC:3.1.26.6	EnzymeClass	3.1.26.6	ribonuclease IV
EC:3.2.1.38	EnzymeClass	3.2.1.38	beta-D-fucosidase
EC:3.2.1.87	EnzymeClass	3.2.1.87	capsular-polysaccharide endo-1,3-alpha-galactosidase
EC:3.2.1.100	EnzymeClass	3.2.1.100	mannan 1,4-mannobiosidase
EC:3.2.1.105	EnzymeClass	3.2.1.105	3alpha(S)-strictosidine beta-glucosidase
EC:3.2.1.133	EnzymeClass	3.2.1.133	glucan 1,4-alpha-maltohydrolase
