id:ID	:LABEL	label	biotype	description	source	source2
ENSG00000135903	Gene	PAX3	protein_coding	paired box 3 [Source:HGNC Symbol;Acc:HGNC:8617]	ensembl	ensembl_havana
ENSG00000188827	Gene	SLX4	protein_coding	SLX4 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:23845]	ensembl	ensembl_havana
ENSG00000109738	Gene	GLRB	protein_coding	glycine receptor beta [Source:HGNC Symbol;Acc:HGNC:4329]	ensembl	ensembl_havana
ENSG00000171621	Gene	SPSB1	protein_coding	splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]	ensembl	ensembl_havana
ENSG00000167434	Gene	CA4	protein_coding	carbonic anhydrase 4 [Source:HGNC Symbol;Acc:HGNC:1375]	ensembl	ensembl_havana
ENSG00000125505	Gene	MBOAT7	protein_coding	membrane bound O-acyltransferase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:15505]	ensembl	ensembl_havana
ENSG00000249853	Gene	HS3ST5	protein_coding	heparan sulfate-glucosamine 3-sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:19419]	ensembl	ensembl_havana
ENSG00000106927	Gene	AMBP	protein_coding	alpha-1-microglobulin/bikunin precursor [Source:HGNC Symbol;Acc:HGNC:453]	ensembl	ensembl_havana
ENSG00000115159	Gene	GPD2	protein_coding	glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456]	ensembl	ensembl_havana
ENSG00000275568	Gene	<null>	protein_coding	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	ensembl	ensembl
ENSG00000184451	Gene	CCR10	protein_coding	C-C motif chemokine receptor 10 [Source:HGNC Symbol;Acc:HGNC:4474]	ensembl	ensembl_havana
ENSG00000204220	Gene	PFDN6	protein_coding	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	ensembl	ensembl_havana
ENSG00000146399	Gene	TAAR1	protein_coding	trace amine associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:17734]	ensembl	ensembl_havana
ENSG00000104881	Gene	PPP1R13L	protein_coding	protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838]	ensembl	ensembl_havana
ENSG00000235030	Gene	IER3	protein_coding	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	ensembl	ensembl_havana
ENSG00000165115	Gene	KIF27	protein_coding	kinesin family member 27 [Source:HGNC Symbol;Acc:HGNC:18632]	ensembl	ensembl_havana
ENSG00000139641	Gene	ESYT1	protein_coding	extended synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:29534]	ensembl	ensembl_havana
ENSG00000112584	Gene	FAM120B	protein_coding	family with sequence similarity 120B [Source:HGNC Symbol;Acc:HGNC:21109]	ensembl	ensembl_havana
ENSG00000079387	Gene	SENP1	protein_coding	SUMO1/sentrin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]	ensembl	ensembl_havana
ENSG00000211445	Gene	GPX3	protein_coding	glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]	ensembl	ensembl_havana
ENSG00000198417	Gene	MT1F	protein_coding	metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]	ensembl	ensembl_havana
ENSG00000116748	Gene	AMPD1	protein_coding	adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]	ensembl	ensembl_havana
ENSG00000185527	Gene	PDE6G	protein_coding	phosphodiesterase 6G [Source:HGNC Symbol;Acc:HGNC:8789]	ensembl	ensembl_havana
ENSG00000227642	Gene	AGPAT1	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]	ensembl	ensembl_havana
ENSG00000167397	Gene	VKORC1	protein_coding	vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]	ensembl	ensembl_havana
ENSG00000128218	Gene	VPREB3	protein_coding	V-set pre-B cell surrogate light chain 3 [Source:HGNC Symbol;Acc:HGNC:12710]	ensembl	ensembl_havana
ENSG00000179776	Gene	CDH5	protein_coding	cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764]	ensembl	ensembl_havana
ENSG00000172324	Gene	OR5A2	protein_coding	olfactory receptor family 5 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:15249]	ensembl	ensembl_havana
ENSG00000121410	Gene	A1BG	protein_coding	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]	ensembl	ensembl_havana
ENSG00000153406	Gene	NMRAL1	protein_coding	NmrA like redox sensor 1 [Source:HGNC Symbol;Acc:HGNC:24987]	ensembl	ensembl_havana
ENSG00000197912	Gene	SPG7	protein_coding	SPG7, paraplegin matrix AAA peptidase subunit [Source:HGNC Symbol;Acc:HGNC:11237]	ensembl	ensembl_havana
ENSG00000088179	Gene	PTPN4	protein_coding	protein tyrosine phosphatase, non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656]	ensembl	ensembl_havana
ENSG00000277554	Gene	KIR2DL3	protein_coding	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]	ensembl	havana
ENSG00000164953	Gene	TMEM67	protein_coding	transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396]	ensembl	ensembl_havana
ENSG00000008197	Gene	RP3-336H9.2	protein_coding	transcription factor AP-2 delta [Source:HGNC Symbol;Acc:HGNC:15581]	ensembl	ensembl_havana
ENSG00000128604	Gene	IRF5	protein_coding	interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]	ensembl	ensembl_havana
ENSG00000196705	Gene	ZNF431	protein_coding	zinc finger protein 431 [Source:HGNC Symbol;Acc:HGNC:20809]	ensembl	ensembl_havana
ENSG00000106003	Gene	LFNG	protein_coding	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]	ensembl	ensembl_havana
ENSG00000110321	Gene	EIF4G2	protein_coding	eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]	ensembl	ensembl_havana
ENSG00000171759	Gene	PAH	protein_coding	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	ensembl	ensembl_havana
ENSG00000083457	Gene	ITGAE	protein_coding	integrin subunit alpha E [Source:HGNC Symbol;Acc:HGNC:6147]	ensembl	ensembl_havana
ENSG00000131408	Gene	NR1H2	protein_coding	nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]	ensembl	ensembl_havana
ENSG00000176230	Gene	OR4K17	protein_coding	olfactory receptor family 4 subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:15355]	ensembl	ensembl_havana
ENSG00000170484	Gene	KRT74	protein_coding	keratin 74 [Source:HGNC Symbol;Acc:HGNC:28929]	ensembl	ensembl_havana
ENSG00000163216	Gene	SPRR2D	protein_coding	small proline rich protein 2D [Source:HGNC Symbol;Acc:HGNC:11264]	ensembl	ensembl_havana
ENSG00000248920	Gene	USP17L19	protein_coding	ubiquitin specific peptidase 17-like family member 19 [Source:HGNC Symbol;Acc:HGNC:44447]	ensembl	ensembl_havana
ENSG00000141096	Gene	DPEP3	protein_coding	dipeptidase 3 [Source:HGNC Symbol;Acc:HGNC:23029]	ensembl	ensembl_havana
ENSG00000229346	Gene	TRIM10	protein_coding	tripartite motif containing 10 [Source:HGNC Symbol;Acc:HGNC:10072]	ensembl	ensembl_havana
ENSG00000119414	Gene	PPP6C	protein_coding	protein phosphatase 6 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9323]	ensembl	ensembl_havana
ENSG00000235222	Gene	MSH5	protein_coding	mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328]	ensembl	havana
ENSG00000102145	Gene	GATA1	protein_coding	GATA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4170]	ensembl	ensembl_havana
ENSG00000109758	Gene	HGFAC	protein_coding	HGF activator [Source:HGNC Symbol;Acc:HGNC:4894]	ensembl	ensembl_havana
ENSG00000138792	Gene	ENPEP	protein_coding	glutamyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:3355]	ensembl	ensembl_havana
ENSG00000196092	Gene	PAX5	protein_coding	paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]	ensembl	ensembl_havana
ENSG00000165623	Gene	UCMA	protein_coding	upper zone of growth plate and cartilage matrix associated [Source:HGNC Symbol;Acc:HGNC:25205]	ensembl	ensembl_havana
ENSG00000133958	Gene	UNC79	protein_coding	unc-79 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:19966]	ensembl	ensembl_havana
ENSG00000079112	Gene	CDH17	protein_coding	cadherin 17 [Source:HGNC Symbol;Acc:HGNC:1756]	ensembl	ensembl_havana
ENSG00000158042	Gene	MRPL17	protein_coding	mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]	ensembl	ensembl_havana
ENSG00000114948	Gene	ADAM23	protein_coding	ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202]	ensembl	ensembl_havana
ENSG00000101442	Gene	ACTR5	protein_coding	ARP5 actin related protein 5 homolog [Source:HGNC Symbol;Acc:HGNC:14671]	ensembl	ensembl_havana
ENSG00000225452	Gene	RNF5	protein_coding	ring finger protein 5 [Source:HGNC Symbol;Acc:HGNC:10068]	ensembl	ensembl_havana
ENSG00000137767	Gene	SQRDL	protein_coding	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]	ensembl	ensembl_havana
ENSG00000204519	Gene	ZNF551	protein_coding	zinc finger protein 551 [Source:HGNC Symbol;Acc:HGNC:25108]	ensembl	ensembl_havana
ENSG00000136720	Gene	HS6ST1	protein_coding	heparan sulfate 6-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5201]	ensembl	ensembl_havana
ENSG00000205571	Gene	SMN2	protein_coding	survival of motor neuron 2, centromeric [Source:HGNC Symbol;Acc:HGNC:11118]	ensembl	ensembl_havana
ENSG00000237777	Gene	OR14J1	protein_coding	olfactory receptor family 14 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:13971]	ensembl	ensembl_havana
ENSG00000188992	Gene	LIPI	protein_coding	lipase I [Source:HGNC Symbol;Acc:HGNC:18821]	ensembl	ensembl_havana
ENSG00000132254	Gene	ARFIP2	protein_coding	ADP ribosylation factor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17160]	ensembl	ensembl_havana
ENSG00000108679	Gene	LGALS3BP	protein_coding	galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]	ensembl	ensembl_havana
ENSG00000184007	Gene	PTP4A2	protein_coding	protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]	ensembl	ensembl_havana
ENSG00000159314	Gene	ARHGAP27	protein_coding	Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]	ensembl	ensembl_havana
ENSG00000197147	Gene	LRRC8B	protein_coding	leucine rich repeat containing 8 VRAC subunit B [Source:HGNC Symbol;Acc:HGNC:30692]	ensembl	ensembl_havana
ENSG00000102910	Gene	LONP2	protein_coding	lon peptidase 2, peroxisomal [Source:HGNC Symbol;Acc:HGNC:20598]	ensembl	ensembl_havana
ENSG00000105122	Gene	RASAL3	protein_coding	RAS protein activator like 3 [Source:HGNC Symbol;Acc:HGNC:26129]	ensembl	ensembl_havana
ENSG00000226173	Gene	TAP1	protein_coding	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]	ensembl	ensembl_havana
ENSG00000196263	Gene	ZNF471	protein_coding	zinc finger protein 471 [Source:HGNC Symbol;Acc:HGNC:23226]	ensembl	ensembl_havana
ENSG00000145725	Gene	PPIP5K2	protein_coding	diphosphoinositol pentakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:29035]	ensembl	ensembl_havana
ENSG00000152556	Gene	PFKM	protein_coding	phosphofructokinase, muscle [Source:HGNC Symbol;Acc:HGNC:8877]	ensembl	ensembl_havana
ENSG00000187098	Gene	MITF	protein_coding	melanogenesis associated transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]	ensembl	ensembl_havana
ENSG00000171501	Gene	OR1N2	protein_coding	olfactory receptor family 1 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15111]	ensembl	ensembl_havana
ENSG00000221933	Gene	OR2A25	protein_coding	olfactory receptor family 2 subfamily A member 25 [Source:HGNC Symbol;Acc:HGNC:19562]	ensembl	ensembl_havana
ENSG00000174957	Gene	OR5J2	protein_coding	olfactory receptor family 5 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:19612]	ensembl	ensembl_havana
ENSG00000113504	Gene	SLC12A7	protein_coding	solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]	ensembl	ensembl_havana
ENSG00000135912	Gene	TTLL4	protein_coding	tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]	ensembl	ensembl_havana
ENSG00000172476	Gene	RAB40A	protein_coding	RAB40A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18283]	ensembl	ensembl_havana
ENSG00000128918	Gene	ALDH1A2	protein_coding	aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472]	ensembl	ensembl_havana
ENSG00000165660	Gene	FAM175B	protein_coding	abraxas 2, BRISC complex subunit [Source:HGNC Symbol;Acc:HGNC:28975]	ensembl	ensembl_havana
ENSG00000118402	Gene	ELOVL4	protein_coding	ELOVL fatty acid elongase 4 [Source:HGNC Symbol;Acc:HGNC:14415]	ensembl	ensembl_havana
ENSG00000197037	Gene	ZSCAN25	protein_coding	zinc finger and SCAN domain containing 25 [Source:HGNC Symbol;Acc:HGNC:21961]	ensembl	ensembl_havana
ENSG00000124780	Gene	KCNK17	protein_coding	potassium two pore domain channel subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:14465]	ensembl	ensembl_havana
ENSG00000175893	Gene	ZDHHC21	protein_coding	zinc finger DHHC-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20750]	ensembl	ensembl_havana
ENSG00000174914	Gene	OR9G1	protein_coding	olfactory receptor family 9 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:15319]	ensembl	ensembl_havana
ENSG00000113361	Gene	CDH6	protein_coding	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	ensembl	ensembl_havana
ENSG00000212722	Gene	KRTAP4-9	protein_coding	keratin associated protein 4-9 [Source:HGNC Symbol;Acc:HGNC:18910]	ensembl	ensembl_havana
ENSG00000182816	Gene	KRTAP13-2	protein_coding	keratin associated protein 13-2 [Source:HGNC Symbol;Acc:HGNC:18923]	ensembl	havana
ENSG00000144791	Gene	LIMD1	protein_coding	LIM domains containing 1 [Source:HGNC Symbol;Acc:HGNC:6612]	ensembl	ensembl_havana
ENSG00000147654	Gene	EBAG9	protein_coding	estrogen receptor binding site associated, antigen, 9 [Source:HGNC Symbol;Acc:HGNC:3123]	ensembl	ensembl_havana
ENSG00000277656	Gene	GSTT1	protein_coding	glutathione S-transferase theta 1 [Source:HGNC Symbol;Acc:HGNC:4641]	ensembl	ensembl_havana
ENSG00000150316	Gene	CWC15	protein_coding	CWC15 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:26939]	ensembl	ensembl_havana
ENSG00000223752	Gene	ATAT1	protein_coding	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	ensembl	ensembl_havana
ENSG00000171204	Gene	TMEM126B	protein_coding	transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]	ensembl	ensembl_havana
ENSG00000127515	Gene	OR7A10	protein_coding	olfactory receptor family 7 subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:8356]	ensembl	ensembl_havana
ENSG00000182901	Gene	RGS7	protein_coding	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	ensembl	havana
ENSG00000185352	Gene	HS6ST3	protein_coding	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	ensembl	ensembl_havana
ENSG00000100246	Gene	DNAL4	protein_coding	dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955]	ensembl	ensembl_havana
ENSG00000100813	Gene	ACIN1	protein_coding	apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]	ensembl	ensembl_havana
ENSG00000277443	Gene	MARCKS	protein_coding	myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]	ensembl	ensembl_havana
ENSG00000171310	Gene	CHST11	protein_coding	carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]	ensembl	ensembl_havana
ENSG00000172840	Gene	PDP2	protein_coding	pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]	ensembl	ensembl_havana
ENSG00000181616	Gene	OR52H1	protein_coding	olfactory receptor family 52 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:15218]	ensembl	ensembl_havana
ENSG00000161031	Gene	PGLYRP2	protein_coding	peptidoglycan recognition protein 2 [Source:HGNC Symbol;Acc:HGNC:30013]	ensembl	ensembl_havana
ENSG00000203784	Gene	LELP1	protein_coding	late cornified envelope like proline rich 1 [Source:HGNC Symbol;Acc:HGNC:32046]	ensembl	ensembl_havana
ENSG00000259823	Gene	LYPD8	protein_coding	LY6/PLAUR domain containing 8 [Source:HGNC Symbol;Acc:HGNC:44208]	ensembl	ensembl_havana
ENSG00000168439	Gene	STIP1	protein_coding	stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	ensembl	ensembl_havana
ENSG00000131386	Gene	GALNT15	protein_coding	polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531]	ensembl	ensembl_havana
ENSG00000128322	Gene	IGLL1	protein_coding	immunoglobulin lambda like polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:5870]	ensembl	ensembl_havana
ENSG00000198814	Gene	GK	protein_coding	glycerol kinase [Source:HGNC Symbol;Acc:HGNC:4289]	ensembl	ensembl_havana
ENSG00000073150	Gene	PANX2	protein_coding	pannexin 2 [Source:HGNC Symbol;Acc:HGNC:8600]	ensembl	ensembl_havana
ENSG00000182070	Gene	OR52A1	protein_coding	olfactory receptor family 52 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8318]	ensembl	ensembl_havana
ENSG00000198836	Gene	OPA1	protein_coding	OPA1, mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]	ensembl	ensembl_havana
ENSG00000006377	Gene	DLX6	protein_coding	distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919]	ensembl	ensembl_havana
ENSG00000139428	Gene	MMAB	protein_coding	methylmalonic aciduria (cobalamin deficiency) cblB type [Source:HGNC Symbol;Acc:HGNC:19331]	ensembl	ensembl_havana
ENSG00000122678	Gene	POLM	protein_coding	DNA polymerase mu [Source:HGNC Symbol;Acc:HGNC:9185]	ensembl	ensembl_havana
ENSG00000181191	Gene	PJA1	protein_coding	praja ring finger ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:16648]	ensembl	ensembl_havana
ENSG00000256574	Gene	OR13A1	protein_coding	olfactory receptor family 13 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14772]	ensembl	ensembl_havana
ENSG00000206402	Gene	LY6G6D	protein_coding	lymphocyte antigen 6 family member G6D [Source:HGNC Symbol;Acc:HGNC:13935]	ensembl	ensembl_havana
ENSG00000198915	Gene	RASGEF1A	protein_coding	RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246]	ensembl	ensembl_havana
ENSG00000134780	Gene	DAGLA	protein_coding	diacylglycerol lipase alpha [Source:HGNC Symbol;Acc:HGNC:1165]	ensembl	ensembl_havana
ENSG00000109534	Gene	GAR1	protein_coding	GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]	ensembl	ensembl_havana
ENSG00000204571	Gene	KRTAP5-11	protein_coding	keratin associated protein 5-11 [Source:HGNC Symbol;Acc:HGNC:23606]	ensembl	ensembl_havana
ENSG00000169474	Gene	SPRR1A	protein_coding	small proline rich protein 1A [Source:HGNC Symbol;Acc:HGNC:11259]	ensembl	ensembl_havana
ENSG00000204070	Gene	SYS1	protein_coding	SYS1, golgi trafficking protein [Source:HGNC Symbol;Acc:HGNC:16162]	ensembl	ensembl_havana
ENSG00000181513	Gene	ACBD4	protein_coding	acyl-CoA binding domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23337]	ensembl	ensembl_havana
ENSG00000231637	Gene	USP17L29	protein_coding	ubiquitin specific peptidase 17-like family member 29 [Source:HGNC Symbol;Acc:HGNC:44457]	ensembl	havana
ENSG00000278032	Gene	LY6E	protein_coding	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]	ensembl	ensembl_havana
ENSG00000129757	Gene	CDKN1C	protein_coding	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	ensembl	ensembl_havana
ENSG00000131871	Gene	VIMP	protein_coding	selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]	ensembl	ensembl_havana
ENSG00000162367	Gene	TAL1	protein_coding	TAL bHLH transcription factor 1, erythroid differentiation factor [Source:HGNC Symbol;Acc:HGNC:11556]	ensembl	ensembl_havana
ENSG00000162931	Gene	TRIM17	protein_coding	tripartite motif containing 17 [Source:HGNC Symbol;Acc:HGNC:13430]	ensembl	ensembl_havana
ENSG00000133433	Gene	GSTT2B	protein_coding	glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]	ensembl	ensembl_havana
ENSG00000276022	Gene	<null>	protein_coding	TCF3 fusion partner [Source:HGNC Symbol;Acc:HGNC:13630]	ensembl	ensembl
ENSG00000027644	Gene	INSRR	protein_coding	insulin receptor related receptor [Source:HGNC Symbol;Acc:HGNC:6093]	ensembl	ensembl_havana
ENSG00000100632	Gene	ERH	protein_coding	ERH, mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]	ensembl	ensembl_havana
ENSG00000101400	Gene	SNTA1	protein_coding	syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167]	ensembl	ensembl_havana
ENSG00000109061	Gene	MYH1	protein_coding	myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]	ensembl	ensembl_havana
ENSG00000109062	Gene	SLC9A3R1	protein_coding	SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]	ensembl	ensembl_havana
ENSG00000117862	Gene	TXNDC12	protein_coding	thioredoxin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:24626]	ensembl	ensembl_havana
ENSG00000119383	Gene	PPP2R4	protein_coding	protein phosphatase 2 phosphatase activator [Source:HGNC Symbol;Acc:HGNC:9308]	ensembl	ensembl_havana
ENSG00000119698	Gene	PPP4R4	protein_coding	protein phosphatase 4 regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:23788]	ensembl	ensembl_havana
ENSG00000132780	Gene	NASP	protein_coding	nuclear autoantigenic sperm protein [Source:HGNC Symbol;Acc:HGNC:7644]	ensembl	ensembl_havana
ENSG00000163755	Gene	HPS3	protein_coding	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1 [Source:HGNC Symbol;Acc:HGNC:15597]	ensembl	ensembl_havana
ENSG00000169605	Gene	GKN1	protein_coding	gastrokine 1 [Source:HGNC Symbol;Acc:HGNC:23217]	ensembl	ensembl_havana
ENSG00000169885	Gene	CALML6	protein_coding	calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193]	ensembl	ensembl_havana
ENSG00000187980	Gene	PLA2G2C	protein_coding	phospholipase A2 group IIC [Source:HGNC Symbol;Acc:HGNC:9032]	ensembl	ensembl_havana
ENSG00000196072	Gene	BLOC1S2	protein_coding	biogenesis of lysosomal organelles complex 1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:20984]	ensembl	ensembl_havana
ENSG00000259075	Gene	POC1B-GALNT4	protein_coding	POC1B-GALNT4 readthrough [Source:HGNC Symbol;Acc:HGNC:42957]	ensembl	ensembl_havana
